Aletas,D_in_PVC (mm),D_out_PVC (mm),D_aleta (mm),Proporción Serpentín,C_coil (mm),T_out_hot (°C),UA Total (W/K),Efectividad,Altura Serpentín (m),Número de Vueltas
0,34.0,40.0,10.16,0.8,27.2,18.8393,5.2717,0.0725,0.1116,11.049
0,34.0,40.0,10.795,0.8,27.2,18.8393,5.2717,0.0725,0.1116,11.049
0,34.0,40.0,11.43,0.8,27.2,18.8393,5.2717,0.0725,0.1116,11.049
0,34.0,40.0,12.065,0.8,27.2,18.8393,5.2717,0.0725,0.1116,11.049
0,34.0,40.0,6.985,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,7.62,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,8.255,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,8.89,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,9.525,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,10.16,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,10.795,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,11.43,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,34.0,40.0,12.065,0.9,30.6,18.8416,5.261,0.0724,0.1,9.834
0,42.6,50.0,6.985,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,7.62,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,8.255,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,8.89,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,9.525,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,10.16,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,10.795,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,11.43,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,12.065,0.2,8.52,19.222,3.4829,0.0486,0.3248,33.4382
0,42.6,50.0,6.985,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,7.62,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,8.255,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,8.89,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,9.525,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,10.16,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,10.795,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,11.43,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,12.065,0.3,12.78,19.2247,3.4704,0.0485,0.2256,23.0225
0,42.6,50.0,6.985,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,7.62,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,8.255,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,8.89,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,9.525,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,10.16,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,10.795,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,11.43,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,12.065,0.4,17.04,19.2268,3.4608,0.0483,0.1728,17.4717
0,42.6,50.0,6.985,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,7.62,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,8.255,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,8.89,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,9.525,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,10.16,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,10.795,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,11.43,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,12.065,0.5,21.3,19.2285,3.4529,0.0482,0.1402,14.0552
0,42.6,50.0,6.985,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,7.62,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,8.255,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,8.89,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,9.525,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,10.16,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,10.795,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,11.43,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,12.065,0.6,25.56,19.23,3.4461,0.0481,0.1183,11.7484
0,42.6,50.0,6.985,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,7.62,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,8.255,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,8.89,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,9.525,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,10.16,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,10.795,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,11.43,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,12.065,0.7,29.82,19.2313,3.4402,0.048,0.1024,10.0886
0,42.6,50.0,6.985,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,7.62,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,8.255,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,8.89,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,9.525,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,10.16,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,10.795,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,11.43,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,12.065,0.8,34.08,19.2324,3.4349,0.048,0.0905,8.8382
0,42.6,50.0,6.985,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,7.62,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,8.255,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,8.89,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,9.525,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,10.16,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,10.795,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,11.43,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,42.6,50.0,12.065,0.9,38.34,19.2335,3.4301,0.0479,0.0812,7.8626
0,53.6,63.0,6.985,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,7.62,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,8.255,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,8.89,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,9.525,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,10.16,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,10.795,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,11.43,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,12.065,0.2,10.72,19.4926,2.2485,0.0317,0.2649,27.1437
0,53.6,63.0,6.985,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,7.62,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,8.255,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,8.89,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,9.525,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,10.16,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,10.795,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,11.43,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,12.065,0.3,16.08,19.4939,2.243,0.0316,0.1824,18.48
0,53.6,63.0,6.985,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,7.62,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,8.255,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,8.89,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,9.525,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,10.16,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,10.795,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,11.43,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,12.065,0.4,21.44,19.4948,2.2387,0.0316,0.1394,13.9653
0,53.6,63.0,6.985,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,7.62,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,8.255,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,8.89,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,9.525,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,10.16,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,10.795,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,11.43,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,12.065,0.5,26.8,19.4956,2.2352,0.0315,0.1131,11.2119
0,53.6,63.0,6.985,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,7.62,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,8.255,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,8.89,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,9.525,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,10.16,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,10.795,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,11.43,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,12.065,0.6,32.16,19.4962,2.2322,0.0315,0.0955,9.3613
0,53.6,63.0,6.985,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,7.62,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,8.255,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,8.89,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,9.525,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,10.16,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,10.795,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,11.43,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,12.065,0.7,37.52,19.4968,2.2296,0.0314,0.0829,8.0334
0,53.6,63.0,6.985,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,7.62,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,8.255,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,8.89,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,9.525,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,10.16,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,10.795,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,11.43,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,12.065,0.8,42.88,19.4973,2.2273,0.0314,0.0734,7.0345
0,53.6,63.0,6.985,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,7.62,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,8.255,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,8.89,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,9.525,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,10.16,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,10.795,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,11.43,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
0,53.6,63.0,12.065,0.9,48.24,19.4978,2.2251,0.0314,0.0659,6.2562
1,17.0,20.0,6.985,0.8,13.6,16.0773,19.9699,0.2452,0.2131,21.7021
1,17.0,20.0,6.985,0.9,15.3,16.0989,19.8407,0.2438,0.191,19.3873
1,17.0,20.0,7.62,0.9,15.3,16.0967,19.8541,0.244,0.191,19.3873
1,17.0,20.0,8.255,0.9,15.3,16.0943,19.8683,0.2441,0.191,19.3873
1,17.0,20.0,8.89,0.9,15.3,16.0918,19.8834,0.2443,0.191,19.3873
1,22.0,25.0,6.985,0.7,15.4,17.4547,12.2127,0.1591,0.1899,19.2662
1,22.0,25.0,7.62,0.7,15.4,17.453,12.2218,0.1592,0.1899,19.2662
1,22.0,25.0,8.255,0.7,15.4,17.4512,12.2316,0.1593,0.1899,19.2662
1,22.0,25.0,8.89,0.7,15.4,17.4492,12.2421,0.1594,0.1899,19.2662
1,22.0,25.0,6.985,0.8,17.6,17.4654,12.156,0.1584,0.1676,16.9321
1,22.0,25.0,7.62,0.8,17.6,17.4637,12.1651,0.1585,0.1676,16.9321
1,22.0,25.0,8.255,0.8,17.6,17.4619,12.1748,0.1586,0.1676,16.9321
1,22.0,25.0,8.89,0.8,17.6,17.4599,12.1851,0.1588,0.1676,16.9321
1,22.0,25.0,9.525,0.8,17.6,17.4579,12.1961,0.1589,0.1676,16.9321
1,22.0,25.0,10.16,0.8,17.6,17.4557,12.2077,0.159,0.1676,16.9321
1,22.0,25.0,10.795,0.8,17.6,17.4534,12.2199,0.1592,0.1676,16.9321
1,22.0,25.0,6.985,0.9,19.8,17.4751,12.1049,0.1578,0.1501,15.0965
1,22.0,25.0,7.62,0.9,19.8,17.4734,12.1139,0.1579,0.1501,15.0965
1,22.0,25.0,8.255,0.9,19.8,17.4716,12.1235,0.158,0.1501,15.0965
1,22.0,25.0,8.89,0.9,19.8,17.4696,12.1338,0.1581,0.1501,15.0965
1,22.0,25.0,9.525,0.9,19.8,17.4676,12.1447,0.1583,0.1501,15.0965
1,22.0,25.0,10.16,0.9,19.8,17.4654,12.1562,0.1584,0.1501,15.0965
1,22.0,25.0,10.795,0.9,19.8,17.4631,12.1682,0.1586,0.1501,15.0965
1,22.0,25.0,11.43,0.9,19.8,17.4607,12.1808,0.1587,0.1501,15.0965
1,22.0,25.0,12.065,0.9,19.8,17.4583,12.194,0.1589,0.1501,15.0965
1,27.2,32.0,6.985,0.5,13.6,18.2415,8.1743,0.1099,0.2131,21.7021
1,27.2,32.0,6.985,0.6,16.32,18.2483,8.1405,0.1095,0.1799,18.2174
1,27.2,32.0,7.62,0.6,16.32,18.247,8.1469,0.1096,0.1799,18.2174
1,27.2,32.0,8.255,0.6,16.32,18.2456,8.1538,0.1096,0.1799,18.2174
1,27.2,32.0,8.89,0.6,16.32,18.2441,8.1612,0.1097,0.1799,18.2174
1,27.2,32.0,9.525,0.6,16.32,18.2426,8.169,0.1098,0.1799,18.2174
1,27.2,32.0,6.985,0.7,19.04,18.2542,8.1109,0.1091,0.1557,15.6844
1,27.2,32.0,7.62,0.7,19.04,18.253,8.1173,0.1092,0.1557,15.6844
1,27.2,32.0,8.255,0.7,19.04,18.2516,8.1241,0.1093,0.1557,15.6844
1,27.2,32.0,8.89,0.7,19.04,18.2501,8.1314,0.1094,0.1557,15.6844
1,27.2,32.0,9.525,0.7,19.04,18.2485,8.1392,0.1095,0.1557,15.6844
1,27.2,32.0,10.16,0.7,19.04,18.2469,8.1474,0.1096,0.1557,15.6844
1,27.2,32.0,10.795,0.7,19.04,18.2452,8.1561,0.1097,0.1557,15.6844
1,27.2,32.0,11.43,0.7,19.04,18.2433,8.1652,0.1098,0.1557,15.6844
1,27.2,32.0,12.065,0.7,19.04,18.2414,8.1746,0.1099,0.1557,15.6844
1,27.2,32.0,6.985,0.8,21.76,18.2596,8.0845,0.1088,0.1375,13.7638
1,27.2,32.0,7.62,0.8,21.76,18.2583,8.0908,0.1089,0.1375,13.7638
1,27.2,32.0,8.255,0.8,21.76,18.2569,8.0976,0.1089,0.1375,13.7638
1,27.2,32.0,8.89,0.8,21.76,18.2555,8.1049,0.109,0.1375,13.7638
1,27.2,32.0,9.525,0.8,21.76,18.2539,8.1126,0.1091,0.1375,13.7638
1,27.2,32.0,10.16,0.8,21.76,18.2523,8.1208,0.1092,0.1375,13.7638
1,27.2,32.0,10.795,0.8,21.76,18.2505,8.1294,0.1093,0.1375,13.7638
1,27.2,32.0,11.43,0.8,21.76,18.2487,8.1384,0.1095,0.1375,13.7638
1,27.2,32.0,12.065,0.8,21.76,18.2468,8.1479,0.1096,0.1375,13.7638
1,27.2,32.0,6.985,0.9,24.48,18.2644,8.0607,0.1085,0.1231,12.259
1,27.2,32.0,7.62,0.9,24.48,18.2631,8.067,0.1086,0.1231,12.259
1,27.2,32.0,8.255,0.9,24.48,18.2617,8.0737,0.1086,0.1231,12.259
1,27.2,32.0,8.89,0.9,24.48,18.2603,8.081,0.1087,0.1231,12.259
1,27.2,32.0,9.525,0.9,24.48,18.2587,8.0886,0.1088,0.1231,12.259
1,27.2,32.0,10.16,0.9,24.48,18.2571,8.0967,0.1089,0.1231,12.259
1,27.2,32.0,10.795,0.9,24.48,18.2554,8.1053,0.109,0.1231,12.259
1,27.2,32.0,11.43,0.9,24.48,18.2536,8.1143,0.1092,0.1231,12.259
1,27.2,32.0,12.065,0.9,24.48,18.2517,8.1236,0.1093,0.1231,12.259
1,34.0,40.0,6.985,0.4,13.6,18.8262,5.3341,0.0734,0.2131,21.7021
1,34.0,40.0,6.985,0.5,17.0,18.8299,5.3163,0.0731,0.1731,17.5116
1,34.0,40.0,7.62,0.5,17.0,18.829,5.3207,0.0732,0.1731,17.5116
1,34.0,40.0,8.255,0.5,17.0,18.828,5.3254,0.0733,0.1731,17.5116
1,34.0,40.0,8.89,0.5,17.0,18.8269,5.3303,0.0733,0.1731,17.5116
1,34.0,40.0,9.525,0.5,17.0,18.8258,5.3357,0.0734,0.1731,17.5116
1,34.0,40.0,10.16,0.5,17.0,18.8246,5.3413,0.0735,0.1731,17.5116
1,34.0,40.0,6.985,0.6,20.4,18.8331,5.3012,0.0729,0.146,14.6622
1,34.0,40.0,7.62,0.6,20.4,18.8322,5.3055,0.073,0.146,14.6622
1,34.0,40.0,8.255,0.6,20.4,18.8312,5.3102,0.0731,0.146,14.6622
1,34.0,40.0,8.89,0.6,20.4,18.8301,5.3151,0.0731,0.146,14.6622
1,34.0,40.0,9.525,0.6,20.4,18.829,5.3204,0.0732,0.146,14.6622
1,34.0,40.0,10.16,0.6,20.4,18.8279,5.326,0.0733,0.146,14.6622
1,34.0,40.0,10.795,0.6,20.4,18.8266,5.3319,0.0733,0.146,14.6622
1,34.0,40.0,11.43,0.6,20.4,18.8253,5.3381,0.0734,0.146,14.6622
1,34.0,40.0,12.065,0.6,20.4,18.8239,5.3446,0.0735,0.146,14.6622
1,34.0,40.0,6.985,0.7,23.8,18.8359,5.2879,0.0728,0.1264,12.6038
1,34.0,40.0,7.62,0.7,23.8,18.835,5.2922,0.0728,0.1264,12.6038
1,34.0,40.0,8.255,0.7,23.8,18.834,5.2968,0.0729,0.1264,12.6038
1,34.0,40.0,8.89,0.7,23.8,18.833,5.3018,0.0729,0.1264,12.6038
1,34.0,40.0,9.525,0.7,23.8,18.8319,5.307,0.073,0.1264,12.6038
1,34.0,40.0,10.16,0.7,23.8,18.8307,5.3126,0.0731,0.1264,12.6038
1,34.0,40.0,10.795,0.7,23.8,18.8294,5.3185,0.0732,0.1264,12.6038
1,34.0,40.0,11.43,0.7,23.8,18.8281,5.3247,0.0732,0.1264,12.6038
1,34.0,40.0,12.065,0.7,23.8,18.8268,5.3311,0.0733,0.1264,12.6038
1,34.0,40.0,6.985,0.8,27.2,18.8384,5.2761,0.0726,0.1116,11.049
1,34.0,40.0,7.62,0.8,27.2,18.8375,5.2803,0.0727,0.1116,11.049
1,34.0,40.0,8.255,0.8,27.2,18.8365,5.2849,0.0727,0.1116,11.049
1,34.0,40.0,8.89,0.8,27.2,18.8355,5.2899,0.0728,0.1116,11.049
1,34.0,40.0,9.525,0.8,27.2,18.8344,5.2951,0.0729,0.1116,11.049
1,34.0,40.0,10.16,0.8,27.2,18.8332,5.3006,0.0729,0.1116,11.049
1,34.0,40.0,10.795,0.8,27.2,18.832,5.3065,0.073,0.1116,11.049
1,34.0,40.0,11.43,0.8,27.2,18.8307,5.3127,0.0731,0.1116,11.049
1,34.0,40.0,12.065,0.8,27.2,18.8293,5.3191,0.0732,0.1116,11.049
1,34.0,40.0,6.985,0.9,30.6,18.8406,5.2653,0.0725,0.1,9.834
1,34.0,40.0,7.62,0.9,30.6,18.8397,5.2696,0.0725,0.1,9.834
1,34.0,40.0,8.255,0.9,30.6,18.8388,5.2742,0.0726,0.1,9.834
1,34.0,40.0,8.89,0.9,30.6,18.8377,5.2791,0.0726,0.1,9.834
1,34.0,40.0,9.525,0.9,30.6,18.8366,5.2843,0.0727,0.1,9.834
1,34.0,40.0,10.16,0.9,30.6,18.8355,5.2898,0.0728,0.1,9.834
1,34.0,40.0,10.795,0.9,30.6,18.8343,5.2956,0.0729,0.1,9.834
1,34.0,40.0,11.43,0.9,30.6,18.833,5.3018,0.0729,0.1,9.834
1,34.0,40.0,12.065,0.9,30.6,18.8316,5.3082,0.073,0.1,9.834
1,42.6,50.0,6.985,0.4,17.04,19.2261,3.4637,0.0484,0.1728,17.4717
1,42.6,50.0,7.62,0.4,17.04,19.2255,3.4666,0.0484,0.1728,17.4717
1,42.6,50.0,8.255,0.4,17.04,19.2248,3.4697,0.0484,0.1728,17.4717
1,42.6,50.0,8.89,0.4,17.04,19.2241,3.4731,0.0485,0.1728,17.4717
1,42.6,50.0,9.525,0.4,17.04,19.2233,3.4766,0.0485,0.1728,17.4717
1,42.6,50.0,10.16,0.4,17.04,19.2225,3.4804,0.0486,0.1728,17.4717
1,42.6,50.0,6.985,0.5,21.3,19.2279,3.4558,0.0483,0.1402,14.0552
1,42.6,50.0,7.62,0.5,21.3,19.2272,3.4587,0.0483,0.1402,14.0552
1,42.6,50.0,8.255,0.5,21.3,19.2266,3.4618,0.0483,0.1402,14.0552
1,42.6,50.0,8.89,0.5,21.3,19.2258,3.4651,0.0484,0.1402,14.0552
1,42.6,50.0,9.525,0.5,21.3,19.2251,3.4686,0.0484,0.1402,14.0552
1,42.6,50.0,10.16,0.5,21.3,19.2243,3.4724,0.0485,0.1402,14.0552
1,42.6,50.0,10.795,0.5,21.3,19.2234,3.4764,0.0485,0.1402,14.0552
1,42.6,50.0,11.43,0.5,21.3,19.2225,3.4805,0.0486,0.1402,14.0552
1,42.6,50.0,12.065,0.5,21.3,19.2215,3.4849,0.0487,0.1402,14.0552
1,42.6,50.0,6.985,0.6,25.56,19.2293,3.449,0.0482,0.1183,11.7484
1,42.6,50.0,7.62,0.6,25.56,19.2287,3.4519,0.0482,0.1183,11.7484
1,42.6,50.0,8.255,0.6,25.56,19.228,3.455,0.0482,0.1183,11.7484
1,42.6,50.0,8.89,0.6,25.56,19.2273,3.4583,0.0483,0.1183,11.7484
1,42.6,50.0,9.525,0.6,25.56,19.2266,3.4618,0.0483,0.1183,11.7484
1,42.6,50.0,10.16,0.6,25.56,19.2257,3.4656,0.0484,0.1183,11.7484
1,42.6,50.0,10.795,0.6,25.56,19.2249,3.4695,0.0484,0.1183,11.7484
1,42.6,50.0,11.43,0.6,25.56,19.224,3.4737,0.0485,0.1183,11.7484
1,42.6,50.0,12.065,0.6,25.56,19.223,3.478,0.0486,0.1183,11.7484
1,42.6,50.0,6.985,0.7,29.82,19.2306,3.4431,0.0481,0.1024,10.0886
1,42.6,50.0,7.62,0.7,29.82,19.23,3.446,0.0481,0.1024,10.0886
1,42.6,50.0,8.255,0.7,29.82,19.2293,3.449,0.0482,0.1024,10.0886
1,42.6,50.0,8.89,0.7,29.82,19.2286,3.4523,0.0482,0.1024,10.0886
1,42.6,50.0,9.525,0.7,29.82,19.2279,3.4558,0.0483,0.1024,10.0886
1,42.6,50.0,10.16,0.7,29.82,19.227,3.4596,0.0483,0.1024,10.0886
1,42.6,50.0,10.795,0.7,29.82,19.2262,3.4635,0.0484,0.1024,10.0886
1,42.6,50.0,11.43,0.7,29.82,19.2253,3.4676,0.0484,0.1024,10.0886
1,42.6,50.0,12.065,0.7,29.82,19.2243,3.472,0.0485,0.1024,10.0886
1,42.6,50.0,6.985,0.8,34.08,19.2318,3.4378,0.048,0.0905,8.8382
1,42.6,50.0,7.62,0.8,34.08,19.2312,3.4406,0.0481,0.0905,8.8382
1,42.6,50.0,8.255,0.8,34.08,19.2305,3.4437,0.0481,0.0905,8.8382
1,42.6,50.0,8.89,0.8,34.08,19.2298,3.447,0.0481,0.0905,8.8382
1,42.6,50.0,9.525,0.8,34.08,19.229,3.4505,0.0482,0.0905,8.8382
1,42.6,50.0,10.16,0.8,34.08,19.2282,3.4542,0.0482,0.0905,8.8382
1,42.6,50.0,10.795,0.8,34.08,19.2274,3.4581,0.0483,0.0905,8.8382
1,42.6,50.0,11.43,0.8,34.08,19.2265,3.4622,0.0483,0.0905,8.8382
